text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
porra minha mãe fala demais está doido,1,0,0,0,0,0,0
mano um óculos . puta merda karl marx olhe isso,0,1,0,0,0,0,0
caralho eu dormi umas horas seguidas que coisa de gente imprestável,0,1,0,0,0,0,0
maldade nazista que bolsonaro quer fazer isto com a gente nojento e um lixo satanás que ele e crente da assembléia de deus . nojento assassino fora bolsonaro impeachment dele tirar bolsonaro do poder ele e um assassino demônio diabo esta errado fazer isto com povo .,1,0,0,0,0,0,0
vendendo o cu,0,1,0,0,0,0,0
a beleza das minhas amigas e sem condições puta que pariu rosto sorridente com olhos de coração,0,1,0,0,0,0,0
retweeet coitadinho mano puta que pariu cuspiram no cara,0,1,0,0,0,0,0
puta que pariu cinema .,0,1,0,0,0,0,0
errado esse escroto não merece a atenção do antagonista !,1,0,0,0,0,0,0
puta que pariu sem palavras pros erros da macros kkk,0,1,0,0,0,0,0
caralho to sensível,0,1,0,0,0,0,0
ele tem bicha,0,0,0,1,0,0,0
retweeet nossa a ari está muita gostosa nessa foto disso,0,1,0,0,0,0,0
caralho duda comekipode ? !,0,1,0,0,0,0,0
ai caralho não sei mais,0,1,0,0,0,0,0
retweeet gente e esse jogo de vôlei ? puta que pariu ! vamos brasil !,0,1,0,0,0,0,0
mostrei o menino que eu gosto pro meu pai e falei que era meu futuro namorado ele falou nossa que menino mais feio,1,0,0,0,0,0,0
gente eu acho que assim . se você vai la e faz uma conta pra postar sobre kohl kpop e os caralho você tem que saber os termos certos né . não precisa ser expert mas puta que pariu né,1,1,0,0,0,0,0
leucemia santos mais uma representante da esquerda suja e canalha . esta na europa pedindo que não comprem nossos produtos . essa traidora do brasil quer causar desemprego aqui . essa e a verdadeira cara da esquerda má egoísta e ladra !,1,0,0,0,0,0,0
mais um porra mais um,0,1,0,0,0,0,0
retweeet os meus vir mamar nessa indicador apontando para cima arco iris rosto zangado com chifres rosto sorridente com chifres rosto aliviado rosto mostrando a língua rosto com olhos semicerrados e língua para fora rosto piscando e com língua para fora rosto saboreando comida rosto saboreando comida rosto sorridente com olhos de coração,0,1,0,0,0,0,0
caralho isabela deu amor cabeçada no meu nariz to sentindo cheiro de sangue,0,1,0,0,0,0,0
acabou a mamata vai ter que trabalhar único período produtivo destes músicos foi durante regime militar depois foram viver de agrados do governo e nunca mais produziram nada que preste,1,0,0,0,0,0,0
mano o elenco feminino de euphoria e muito lindo puta que pariu deusas maravilhosas e gostosas,0,1,0,0,0,0,0
eu sou um lixo mesmo que ódio,1,0,0,0,0,0,0
eu nessa primeira semana de aula sabendo que vou ter que dividir meu tempo entre estudar e votar pra caralho,0,1,0,0,0,0,0
também quero ser sua putinha pessoa levantando a mao coração vermelho rosto sorridente com olhos de coração arco iris,0,1,0,0,0,0,0
nem sei que porra de curso e esse so sei que tenho todas as figurinhas kkk,0,1,0,0,0,0,0
essa porra dessa musica me deixa muito mal mas to no repeat desde ontem,0,1,0,0,0,0,0
odeio ficar no vácuo puta que pariu,0,1,0,0,0,0,0
ceguinho e papatitulos pra caralho campeão mais uma vez,0,1,0,0,0,0,0
meu vizinho está ouvindo musica desde as da manha puta que pariu eu so queria ficar em paz lendo mas está impossível,0,1,0,0,0,0,0
muito brabo puta que pariu,0,1,0,0,0,0,0
campos e a mãe nessa guerra puta que pariu,0,1,0,0,0,0,0
vai toma no cu eu vou comprar uma dessa foda-se,1,1,0,0,0,0,0
mereceu ateneus do céu meus amigos são uns completos imbecis puta que pariu essa mina .,1,1,0,0,0,0,0
ele é o melhor personagem mesmo boff que homão da porra,0,1,0,0,0,0,0
como vocês conseguem discutir na internet ? porque eu me sinto uma idiota e tudo que a pessoa fala fica na minha cabeça por um bom tempo começo a me tremer toda e sinto vontade de morrer eu simplesmente fico mal pra caralho em uma discussão,0,1,0,0,0,0,0
retweeet sem noção né caralho que ódio,0,1,0,0,0,0,0
porque so tem performance do astro na timeline ? vou começar a dar block porra,0,1,0,0,0,0,0
eu odeio ignorância e egoísmo vai tomar no cu,1,1,0,0,0,0,0
filho da puta mato a própria filha mano que isso .,1,1,0,0,0,0,0
vai porra,0,1,0,0,0,0,0
pessoa aleatória indo em festa de criança verme,1,0,0,0,0,0,0
puta que pariu que noite kkk rosto sorridente com óculos escuros rosto bizarro,0,1,0,0,0,0,0
paulo e o cara mais burro que eu conheço rosto chorando de rir rosto chorando de rir rosto chorando de rir rosto chorando de rir rosto chorando de rir,1,0,0,0,0,0,0
fumo dois balão pra ficar cega ela fumava pra me dar boceta notas musicais bandeira triangular,0,1,0,0,0,0,0
está feio mesmo viu,1,0,0,0,0,0,0
caralho vamos reaaagiiirr se ficar jogando assim não vai ter olimpíada,0,1,0,0,0,0,0
putinha do capo de fusca,1,1,0,0,0,1,0
putinha do capo de fusca kkk,1,1,0,0,0,1,0
mano a pessoa tem uma capacidade de duvidar e desconfiar de tudo que eu falo puta que pariu velho,1,1,0,0,0,0,0
eu sei muita bem que não e novidade que as fãs coreanas são filho da puta mas as vezes eu simplesmente não aguento mais e surto .,1,1,0,0,0,0,0
caralho que enjoo,0,1,0,0,0,0,0
a serio que vocês estão a dar hate nisto ? e a mãe dele mesmo sangue e completamente natural e e um gesto intimo e bonito porra vocês são muito picuinhas acalmem se,1,1,0,0,0,0,0
vai tomar no seu cu caralho,1,1,0,0,0,0,0
também a puta do riso delas e horrível já te tinha dito mas a irma ficou com pesadelos dessa merda durante uns anos calhar,1,1,0,0,0,0,0
puta que pariu que clube gigante,0,1,0,0,0,0,0
você falou que o bolsonaro e nazista ate porque se fosse pra ser assim o bozó estaria adorando né ? ele gosta de idolatrar nazista e tal não vou responder pergunta idiota sinceramente em nenhum momento eu falei que a palavra feminista era ser superior aos homens,1,0,0,0,0,0,0
caralho que curva foi esssa,0,1,0,0,0,0,0
quer ficar magra e bela ? enfie o dedo na goela vai da meia hora de cu vai,1,1,0,0,0,1,0
eita porra kkk,0,1,0,0,0,0,0
ontem a gente começou uma brincadeira muito idiota faz uma roda de amigos um começa virando um segundo o seguinte dois segundos e assim vai . bateu sim eu já não sabia mais o porque de eu ter dado essa ideia merda,0,1,0,0,0,0,0
não sabe nem escrever o nome do guri direito ! ainda quer vim aqui fala de um anjo so deus na causa dessa pessoa mal amada . viado e quem fez esse miserável !,1,0,0,1,0,0,0
puta que pariu já são horas,0,1,0,0,0,0,0
seita que dói menos ratazana gorda .,1,0,0,0,0,1,0
como e que sai nesse frio se eu so tenho roupa de periguete,0,0,0,0,0,1,0
retweeet lixo cela quem esta nele e o lula babaca .,1,0,0,0,0,0,0
sempre que ela posta vira maior polemica será porque negra e gorda porque umas mina da mídia postam coisas iguais e ate mais ousadas e vira quebrou internet so .,1,0,0,0,1,0,0
crise alérgica filho da puta,0,1,0,0,0,0,0
de defeito essa minha cara feia,1,0,0,0,0,0,0
aiai que merda essas situações fazem eu me corroer toda por dentro na próxima chama que boi sai dando um pau em todo mundo,1,1,0,0,0,0,0
to lembrando aqui quando meu pai ficou chateado que a mary não colocou o sobrenome dele nas crianças ele não tem porra nenhuma para dar pro filhos imagina pros netos kkk pelo menos minha mãe tem um terror e apartamento,0,1,0,0,0,0,0
moco vitoria e chata demais a menina passa hoje chamando meu nome tomar no cu rapaz,1,1,0,0,0,0,0
coisas lindas que eu vi hoje índio metendo pau no cu de madeireiros negão chutando a cabeça de racista .,0,1,0,0,1,0,0
retweeet acordei com uma vontade de transar puta que pariu caralho,0,1,0,0,0,0,0
não vejo-a hora de parar do lado de willian com calma hoje beijar ele porque to com saudade e depois bater nesse filho da puta,1,1,0,0,0,0,0
barbara eu e hauri falamos do ensino médio e rimos tanto . puta que pariu,0,1,0,0,0,0,0
porra meno está de mãozada pra cima de mim ?,0,1,0,0,0,0,0
caralho to muita gata rosto sorridente com olhos de coração,0,1,0,0,0,0,0
agarra-la puto,1,0,0,0,0,0,0
retweeet semana com dor de cabeça dias com ânsia se eu não fosse sapatão eu diria que estou gravida,0,0,0,1,0,0,0
que bagulho escroto cara kkk,1,0,0,0,0,0,0
xiii ficou feio duas canetas lindas . mas repara que depois dele da a segunda caneta ele se jogou foi falta não kkk sabia que ia chegar uma porrada depois do marcador malandro,1,0,0,0,0,0,0
retweeet vagabundo fica puto porque sabe que eu não rendo para ninguém rosto bizarro rosto bizarro rosto bizarro rosto bizarro rosto bizarro mulher dando de ombros pele clara,1,0,0,0,0,0,0
minha mãe está fazendo churrasco aqui em casa com os pias e eu querendo dormir porque to numa mazela que puta que pariu,1,1,0,0,0,0,0
musicas com o baco estão muito pesadas puta que pariu,0,1,0,0,0,0,0
o conceito da minha pack puta que pariu,0,1,0,0,0,0,0
porra finalmente viro esse jogo brasil so no sufoco afetaria kkk,0,1,0,0,0,0,0
agora e so dedo no cu e gritaria,0,1,0,0,0,0,0
retweeet está fodido kkk,1,1,0,0,0,0,0
porra to passando mal para caralho que saco,1,1,0,0,0,0,0
reais por hora vá se foder voltamos a escravidão,1,1,0,0,0,0,0
o taehyung falando ai me fine com esse olhar intenso e voz arrastada e eu so sinto que uma coisa que eu não estou e bem puta que pariu,0,1,0,0,0,0,0
a porra da mulher vem atrás e milena ri . kkk filho da puta,1,1,0,0,0,0,0
amanha tem amistoso caralho,0,1,0,0,0,0,0
pau no meu cu,1,1,0,0,0,0,0
já bloqueei desde o primeiro postagem canalha . esse cidadão se esconde atrás da batina para militar em favor do mal .,1,0,0,0,0,0,0
gh e muito carente de manha cedo me ligando puta que pariu,0,1,0,0,0,0,0
eu posso ate ser feio mas pelo menos não falo manda foto de agora,1,0,0,0,0,0,0
eu também assisti no hiato ai achava que tinha entendido porque era muito novo ai vi de novo e não entendi tu não e burra não e que ninguém entende essa porra mesmo pode perguntar pra qualquer um,1,1,0,0,0,0,0
decisão acertada . no rj a acinte so fez lixo . e se fosse pra ser diferente não teria vários grupos no rj porta dos fundos e parafernália produzindo tanto lixo .,1,0,0,0,0,0,1
adorei a noite e eu percebi que não tenho muita amigo próximo de falar todo dia assim mas pô eu tenho uma roda de amizade foda para cacete,0,1,0,0,0,0,0
tri depois os vegetarianos que são chatos puta que pariu,1,1,0,0,0,0,0
puta conexão bosta a do te ar,1,1,0,0,0,0,0
quero avançar pra caxias mas to aguardando o pronto do filho da puta do eugenio rosto soltando vapor pelo nariz rosto soltando vapor pelo nariz mesquita e eu por conta já,1,1,0,0,0,0,0
tentei de todo vence também,1,1,0,0,0,0,0
hoje tem show caralho está moscando,0,1,0,0,0,0,0
putinha da surra de periquito .,1,1,0,0,0,1,0
eu não aguento mais as acúmens porra que saco,1,1,0,0,0,0,0
retweeet puta mordida na língua vai tomar no cu,1,1,0,0,0,0,0
vem meu set point porra,0,1,0,0,0,0,0
puta que pariu eu odeio que fique me proibindo de fazer o que eu quero,1,1,0,0,0,0,0
porra me esculacha não,1,1,0,0,0,0,0
não quero amor de pilantra nem amizade de safada . quem está na bala por mim sou eu mesma ! forte abraco lealdade e ouro rosto risonho com gota de suor bom dia da melhor forma possível . mãos juntas brilhos,1,0,0,0,0,0,0
vá tomar no cu eu quero um camelo,1,1,0,0,0,0,0
mano eu fiz uma merda no meu cabelo kkk puta que pariu mano,0,1,0,0,0,0,0
retweeet mas se você quiser me foder todo dia eu deixo também,0,1,0,0,0,0,0
não da pra saber que sou mulher mas puta que pariu que mulherão da porra que sou,0,1,0,0,0,0,0
mamado gordo,1,0,0,0,0,0,0
conto caralho,0,1,0,0,0,0,0
retweeet se sentindo feia não era sol em leão nesse caralho ?,0,1,0,0,0,0,0
porra eu amo essa parte ! carlos jose sendo torturado tudo pra mim hahahahahaha,0,1,0,0,0,0,0
retweeet la cancha e um hit do caralho e quem disse que está gravado de e sim a não ai me o,0,1,0,0,0,0,0
ai mano passei anilina so em uma mecha mai to com cu na mao kkk,0,1,0,0,0,0,0
perderam o show da puta ontem em,1,1,0,0,0,1,0
qual dificuldade dessa empresa de bosta me mandar embora nessa porra,1,1,0,0,0,0,0
retweeet também tava com saudade de tu mano pau quebrou pprt kakakaka,1,1,0,0,0,0,0
retweeet kkk filho da puta desgraçado,1,1,0,0,0,0,0
que gente idiota ! proselitismo politico em tudo !,1,0,0,0,0,0,0
jogo da porra !,1,1,0,0,0,0,0
me responde na dm vagabunda a mais linda aqui risos ih kkk,1,0,0,0,0,0,0
vence,1,1,0,0,0,0,0
se esta difícil para o adeque que e bonito imagina pra mim que sou feio pra porra,1,0,0,0,0,0,0
você e cu doce admite vai,1,1,0,0,0,0,0
alaba sozinho e maior que o patético mineiro . kkk,1,0,0,0,0,0,0
minha mãe encontra uma pessoa na rua e fica hora conversando puta que pariu,0,1,0,0,0,0,0
ué eliminados o corinthians na copa esse ano . o santos em . sp não passa nem pelo garfo e faca garfo e faca garfo e faca na liberta e quer zoar kkk não ganham o paulista desde ate o ituano já ganhou e o sp não kkk,1,0,0,0,0,0,0
o cabelinho a não mano puta merda rosto chorando aos berros rosto chorando aos berros rosto chorando aos berros rosto chorando aos berros garoto eu te amo tanto,0,1,0,0,0,0,0
amanha e dia de vestir meu manto ir pra casa do namoradinha e ver mais uma vez o corinthians ganhando da porra do time deles,1,1,0,0,0,0,0
eita caralho não moss kkk,0,1,0,0,0,0,0
retweeet joguem a bola filhos da grande puta,1,1,0,0,0,0,0
fico indignado que aqui so tem role sertanejo vai tomar no cu,1,1,0,0,0,0,0
o ator que faz o chá tem anos puta que pariu,0,1,0,0,0,0,0
deixa eu botar meu pau nesse seu cu safado,0,1,0,0,0,0,0
puta que pariu essa mina e capa de revista,0,1,0,0,0,0,0
espetáculo de caralho,1,1,0,0,0,0,0
caralho que mulher perfeita e essa ? propp casa comigo,0,1,0,0,0,0,0
brasil jogou nada esse set puta que pariu,0,1,0,0,0,0,0
não entendo por que insistem em achar que sabem da realidade das coisas da minha vida as vezes minha vontade e de expor tudo aqui porem não devo santificação ao a puta nenhuma . rs,1,1,0,0,0,1,0
conheci um juiz que e amigo do moro foi ridículo esta noite kk,1,0,0,0,0,0,0
babi me mordeu ontem mané meu braço esta todo dolorido puta que pariu,0,1,0,0,0,0,0
te acho um mulherão da porra quem dera se fosse minha namorada kkk kkk fiquei curiosa,0,1,0,0,0,0,0
essa ver e uma tremenda vaca,1,0,0,0,0,1,0
eu vou ter que mata a tim não vai te jeito . bicho eles ativam pacote sem eu nem pedir sabe vai toma no cu,1,1,0,0,0,0,0
vai se foder bicha burra do caralho que eu sou,1,1,0,1,0,0,0
retweeet mostra a rola,0,1,0,0,0,0,0
chegamos ao ponto onde tem gente reclamando do governo deixar de roubar seu dinheiro so porque quem vai reduzir os impostos e alguém que ele não concorda ideologicamente . eu odeio morar nessa porra de pais,1,1,0,0,0,0,0
poxa minha tia começou a gritar comigo aqui igual retardada minha vontade era gritar de volta mas fiz melhor e so fiquei quieta e deixei gritar sozinha igual doida,1,0,0,0,0,0,0
se foder pedrão bagulho ridículo,1,1,0,0,0,0,0
puta que pariu eu nunca vi algo estão igual a nos como isso kkk,0,1,0,0,0,0,0
parabéns piranha,1,0,0,0,0,1,0
meu maior orgulho puta merda,0,1,0,0,0,0,0
gente assistam esse filme ! se chama dumping . fala sobre uma garota gorda que se inscreve para um concurso de miss coração vermelho e um dos filmes mais lindos que já vi . tem mulheres gordas sapatão e drag queen e tem um humor estão leve ! jennifer aniston e dove cameron estão no elenco também rosto gritando de medo coração vermelho,0,0,0,1,0,0,0
retweeet meu deus mas o sulista não presta nem pra dançar,1,0,0,0,0,0,1
dependência emocional e um tiro no cu não consigo me curar e isso so me mata cada vez mais,0,1,0,0,0,0,0
vai tomar no cu amo demais musica,1,1,0,0,0,0,0
meu insta saiu sozinho e eu não lembro nem e mail e nem a senha puta que pariu,0,1,0,0,0,0,0
se e o melhor eu não sei mas puta que pariu quer que ajude o senhor a atravessar a rua seu velho bonitão e talentoso do caralho,0,1,0,0,0,0,0
saturada já puta que pariu,0,1,0,0,0,0,0
na hora de ir para casa a chuva aumenta tnc,0,1,0,0,0,0,0
eu to vendo a hora de alguém jogar uma pedra no carro do ovo puta que pariu que insistência e desespero pra vender um ovo gente pelo amor,0,1,0,0,0,0,0
por isso me afasto por isso corto laços indicativos e a porra toda . arrependimento zero !,0,1,0,0,0,0,0
amigos idiota kkk,1,0,0,0,0,0,0
minha mãe fala muito kkk puta que pariu,1,1,0,0,0,0,0
caralho meu deus sim,0,1,0,0,0,0,0
caralho kkk me superou em kkk,0,1,0,0,0,0,0
boa tarde lucia você já viu isso aqui que o jumento falante que se julga crack hipócrita invejoso lixo em formato de gente jose ferreira neto abraços fica com deus mãos juntas bandeira itália junto e nós ! .,1,0,0,0,0,0,0
ih porra,0,1,0,0,0,0,0
valeu cada minuto esperando cara cara muito ao vivo puta que pariu,0,1,0,0,0,0,0
o spotify jogou um tal de eu sou o gabe para que escutasse porra e bad e doentio e eu simplesmente adorei,0,1,0,0,0,0,0
se eu postar uma com quilogramas to fodido,0,1,0,0,0,0,0
puta que pariu mano . ah ninguém merece,0,1,0,0,0,0,0
não sabia se admirava a vista ou se admirava aquele corpo gostoso que eu estava comendo . rosto sorridente com chifres olha a rola desse passivo rosto babando,0,1,0,0,0,0,0
caralho mano tanta hora pra vir cliente e vem na hora que chego ou na hora que to fazendo algo importante tmnc,1,1,0,0,0,0,0
